msl_trend,latbin,lonbin
-0.51763356,-55.0,-46.0
0.8958358,-55.0,-45.0
2.0731602,-55.0,-44.0
1.6755046,-55.0,-43.0
0.17767629,-55.0,-42.0
0.44334644,-55.0,-41.0
2.1439795,-55.0,-40.0
2.5060182,-55.0,-39.0
2.3663,-55.0,-38.0
2.4132602,-55.0,-37.0
2.4726343,-55.0,-36.0
2.683924,-55.0,-35.0
2.1141355,-55.0,-34.0
2.3664787,-55.0,-33.0
2.947179,-55.0,-32.0
2.700497,-55.0,-31.0
2.5595446,-55.0,-30.0
2.741302,-55.0,-29.0
2.6306105,-55.0,-28.0
1.8906093,-55.0,-27.0
1.3113552,-55.0,-26.0
2.4348876,-55.0,-25.0
2.6440444,-55.0,-24.0
2.9970548,-55.0,-23.0
2.9562914,-55.0,-22.0
4.314959,-55.0,-21.0
4.0300584,-55.0,-20.0
2.896166,-55.0,-19.0
2.9300528,-55.0,-18.0
3.0407126,-55.0,-17.0
2.8859162,-55.0,-16.0
3.2495818,-55.0,-15.0
2.614867,-55.0,-14.0
2.9948692,-55.0,-13.0
3.378624,-55.0,-12.0
3.3282607,-55.0,-11.0
3.4239163,-55.0,-10.0
3.2942326,-55.0,-9.0
3.2422235,-55.0,-8.0
3.1260798,-55.0,-7.0
3.1465268,-55.0,-6.0
3.220851,-55.0,-5.0
3.2111082,-55.0,-4.0
3.0676365,-55.0,-3.0
3.001048,-55.0,-2.0
3.3058472,-55.0,-1.0
3.3419662,-55.0,0.0
3.4756336,-55.0,1.0
3.5214865,-55.0,2.0
3.7902856,-55.0,3.0
3.6667473,-55.0,4.0
3.3354132,-55.0,5.0
3.4470081,-55.0,6.0
3.3733966,-55.0,7.0
3.035236,-55.0,8.0
3.0103865,-55.0,9.0
2.5930035,-55.0,10.0
2.3865738,-55.0,11.0
2.1351259,-55.0,12.0
2.5013707,-55.0,13.0
2.5616658,-55.0,14.0
2.462485,-55.0,15.0
2.303328,-55.0,16.0
2.5794213,-55.0,17.0
2.738529,-55.0,18.0
2.6849713,-55.0,19.0
2.5259213,-55.0,20.0
2.3988779,-55.0,21.0
2.4128861,-55.0,22.0
2.337771,-55.0,23.0
2.1173496,-55.0,24.0
1.8669732,-55.0,25.0
1.3643501,-55.0,26.0
0.6791282,-55.0,27.0
-0.02432008,-55.0,28.0
0.82714945,-55.0,29.0
1.2241575,-55.0,30.0
1.6753023,-55.0,31.0
1.5476267,-55.0,32.0
0.5161662,-55.0,33.0
0.61680996,-55.0,34.0
1.2040833,-55.0,35.0
0.75748473,-55.0,36.0
1.4065971,-55.0,37.0
1.5069314,-55.0,38.0
0.6327692,-55.0,39.0
0.98996663,-55.0,40.0
2.0207832,-55.0,41.0
2.3221173,-55.0,42.0
1.8043811,-55.0,43.0
1.8380076,-55.0,44.0
1.6705658,-55.0,45.0
1.1578023,-55.0,46.0
1.0113231,-55.0,47.0
1.1842763,-55.0,48.0
1.4469502,-55.0,49.0
1.3925326,-55.0,50.0
0.67415977,-55.0,51.0
1.25341,-55.0,52.0
1.3171673,-55.0,53.0
1.0158244,-55.0,54.0
1.8417884,-55.0,55.0
1.8545007,-55.0,56.0
1.6768452,-55.0,57.0
2.1119382,-55.0,58.0
1.3804045,-55.0,59.0
1.0556194,-55.0,60.0
1.2254043,-55.0,61.0
1.130628,-55.0,62.0
0.7950102,-55.0,63.0
0.6282214,-55.0,64.0
1.508444,-55.0,65.0
1.6253111,-55.0,66.0
1.6506208,-55.0,67.0
2.237052,-55.0,68.0
3.5235114,-55.0,69.0
3.3646324,-55.0,70.0
3.4370918,-55.0,71.0
3.8353379,-55.0,72.0
4.2043457,-55.0,73.0
3.716766,-55.0,74.0
3.7021217,-55.0,75.0
3.5720904,-55.0,76.0
3.1884525,-55.0,77.0
1.9870821,-55.0,78.0
2.075166,-55.0,79.0
2.8498442,-55.0,80.0
3.3182967,-55.0,81.0
3.243835,-55.0,82.0
2.4763024,-55.0,83.0
2.8486063,-55.0,84.0
4.8859673,-55.0,85.0
5.231385,-55.0,86.0
2.3060205,-55.0,87.0
3.017956,-55.0,88.0
3.9102743,-55.0,89.0
2.707756,-55.0,90.0
2.9033043,-55.0,91.0
2.824265,-55.0,92.0
4.536565,-55.0,93.0
5.16774,-55.0,94.0
5.2232203,-55.0,95.0
5.371417,-55.0,96.0
4.6866617,-55.0,97.0
4.196383,-55.0,98.0
4.0164485,-55.0,99.0
4.2258215,-55.0,100.0
4.2887316,-55.0,101.0
3.4776714,-55.0,102.0
2.7671733,-55.0,103.0
2.357,-55.0,104.0
2.4425576,-55.0,105.0
2.8859453,-55.0,106.0
2.7770915,-55.0,107.0
2.2402189,-55.0,108.0
1.2005839,-55.0,109.0
0.99886256,-55.0,110.0
1.4927151,-55.0,111.0
2.017976,-55.0,112.0
1.5346587,-55.0,113.0
1.2363431,-55.0,114.0
1.7920576,-55.0,115.0
2.4481564,-55.0,116.0
2.4372823,-55.0,117.0
3.4834447,-55.0,118.0
4.3069134,-55.0,119.0
4.2218814,-55.0,120.0
4.292931,-55.0,121.0
4.018507,-55.0,122.0
3.0740414,-55.0,123.0
2.6924345,-55.0,124.0
2.1205747,-55.0,125.0
2.0627642,-55.0,126.0
3.443308,-55.0,127.0
4.4057436,-55.0,128.0
4.200426,-55.0,129.0
3.9253092,-55.0,130.0
3.2553332,-55.0,131.0
2.514717,-55.0,132.0
3.4562924,-55.0,133.0
3.5856676,-55.0,134.0
3.2107575,-55.0,135.0
4.3623767,-55.0,136.0
4.8322806,-55.0,137.0
4.8677473,-55.0,138.0
4.022986,-55.0,139.0
4.0558915,-55.0,140.0
4.766394,-55.0,141.0
4.878924,-55.0,142.0
3.9324017,-55.0,143.0
2.3630419,-55.0,144.0
2.3915136,-55.0,145.0
2.867866,-55.0,146.0
2.4041731,-55.0,147.0
1.0869355,-55.0,148.0
2.0820708,-55.0,149.0
4.1928277,-55.0,150.0
5.5574703,-55.0,151.0
4.588976,-55.0,152.0
2.0157673,-55.0,153.0
-0.26713413,-55.0,154.0
1.0526237,-55.0,155.0
3.2773366,-55.0,156.0
4.788116,-55.0,157.0
4.356517,-55.0,158.0
3.62533,-55.0,159.0
4.0891085,-55.0,160.0
4.443738,-55.0,161.0
5.0006294,-55.0,162.0
5.015275,-55.0,163.0
4.1735516,-55.0,164.0
4.1457033,-55.0,165.0
3.6497095,-55.0,166.0
3.6235209,-55.0,167.0
3.684734,-55.0,168.0
3.7264183,-55.0,169.0
3.728496,-55.0,170.0
3.256871,-55.0,171.0
2.6268857,-55.0,172.0
2.5593874,-55.0,173.0
2.4019687,-55.0,174.0
1.9650435,-55.0,175.0
2.12247,-55.0,176.0
2.3096085,-55.0,177.0
3.8062925,-55.0,178.0
2.5500388,-55.0,179.0
2.5197136,-54.0,-180.0
3.0762887,-54.0,-179.0
5.8879566,-54.0,-178.0
5.9462643,-54.0,-177.0
4.8255916,-54.0,-176.0
4.023995,-54.0,-175.0
4.875507,-54.0,-174.0
5.9098177,-54.0,-173.0
5.58034,-54.0,-172.0
4.373509,-54.0,-171.0
3.2336268,-54.0,-170.0
2.4471877,-54.0,-169.0
2.5759194,-54.0,-168.0
2.4999125,-54.0,-167.0
2.579415,-54.0,-166.0
2.487888,-54.0,-165.0
1.9537784,-54.0,-164.0
1.2749672,-54.0,-163.0
0.8984462,-54.0,-162.0
1.0959104,-54.0,-161.0
0.8718874,-54.0,-160.0
-0.32330644,-54.0,-159.0
-2.0354373,-54.0,-158.0
-3.1409295,-54.0,-157.0
-2.7884555,-54.0,-156.0
-2.0978847,-54.0,-155.0
-0.62779087,-54.0,-154.0
-0.5579873,-54.0,-153.0
-2.2049856,-54.0,-152.0
-3.8498662,-54.0,-151.0
-3.3340054,-54.0,-150.0
-0.90179855,-54.0,-149.0
-0.046276547,-54.0,-148.0
-0.7569087,-54.0,-147.0
-2.2442524,-54.0,-146.0
-4.03508,-54.0,-145.0
-3.7085981,-54.0,-144.0
-1.3758047,-54.0,-143.0
0.7011652,-54.0,-142.0
0.39515635,-54.0,-141.0
0.31707764,-54.0,-140.0
0.25175723,-54.0,-139.0
0.12979634,-54.0,-138.0
1.004719,-54.0,-137.0
0.9045737,-54.0,-136.0
0.37235844,-54.0,-135.0
0.7886561,-54.0,-134.0
1.9159027,-54.0,-133.0
2.3925936,-54.0,-132.0
3.0618553,-54.0,-131.0
3.13243,-54.0,-130.0
3.0620494,-54.0,-129.0
4.315991,-54.0,-128.0
4.3870397,-54.0,-127.0
3.2462907,-54.0,-126.0
2.4064019,-54.0,-125.0
1.4850711,-54.0,-124.0
1.2866064,-54.0,-123.0
1.2536813,-54.0,-122.0
2.7691612,-54.0,-121.0
3.0714848,-54.0,-120.0
1.0794554,-54.0,-119.0
-0.17987218,-54.0,-118.0
-0.24843179,-54.0,-117.0
0.24091014,-54.0,-116.0
-0.87499577,-54.0,-115.0
-1.0569843,-54.0,-114.0
0.47462907,-54.0,-113.0
0.6616366,-54.0,-112.0
0.1483983,-54.0,-111.0
0.715934,-54.0,-110.0
0.38229972,-54.0,-109.0
0.9570382,-54.0,-108.0
2.012096,-54.0,-107.0
2.6124582,-54.0,-106.0
2.07487,-54.0,-105.0
2.1492386,-54.0,-104.0
1.7407099,-54.0,-103.0
1.3945988,-54.0,-102.0
1.8526343,-54.0,-101.0
3.2626987,-54.0,-100.0
4.1463785,-54.0,-99.0
3.9018219,-54.0,-98.0
3.770843,-54.0,-97.0
4.193474,-54.0,-96.0
4.3674126,-54.0,-95.0
3.9301116,-54.0,-94.0
3.3173175,-54.0,-93.0
3.5064907,-54.0,-92.0
3.5181017,-54.0,-91.0
3.488952,-54.0,-90.0
3.5271544,-54.0,-89.0
3.3982835,-54.0,-88.0
3.317015,-54.0,-87.0
3.3753352,-54.0,-86.0
3.0600264,-54.0,-85.0
3.219406,-54.0,-84.0
4.051725,-54.0,-83.0
3.4270065,-54.0,-82.0
3.0230124,-54.0,-81.0
2.6701193,-54.0,-80.0
2.4807303,-54.0,-79.0
2.5491116,-54.0,-78.0
3.8984056,-54.0,-77.0
2.8136218,-54.0,-76.0
2.9740553,-54.0,-75.0
2.9659746,-54.0,-74.0
3.0355859,-54.0,-73.0
3.2481418,-54.0,-72.0
3.212545,-54.0,-71.0
2.839854,-54.0,-68.0
2.5853648,-54.0,-67.0
2.7402022,-54.0,-66.0
2.726266,-54.0,-65.0
2.7438478,-54.0,-64.0
3.1128938,-54.0,-63.0
3.1537154,-54.0,-62.0
3.1032603,-54.0,-61.0
3.155456,-54.0,-60.0
3.2350287,-54.0,-59.0
3.228884,-54.0,-58.0
3.3504372,-54.0,-57.0
4.401347,-54.0,-56.0
3.8995636,-54.0,-55.0
1.6256176,-54.0,-54.0
0.9284473,-54.0,-53.0
1.0603325,-54.0,-52.0
0.9315548,-54.0,-51.0
1.5125613,-54.0,-50.0
1.4082546,-54.0,-49.0
1.7998546,-54.0,-48.0
0.84972584,-54.0,-47.0
-0.49673396,-54.0,-46.0
0.8463472,-54.0,-45.0
2.1732948,-54.0,-44.0
2.8681557,-54.0,-43.0
3.0511842,-54.0,-42.0
2.4170926,-54.0,-41.0
2.5490212,-54.0,-40.0
2.2504983,-54.0,-39.0
2.5084705,-54.0,-38.0
2.4498181,-54.0,-37.0
2.1577003,-54.0,-36.0
2.7514877,-54.0,-35.0
3.3396323,-54.0,-34.0
2.3433979,-54.0,-33.0
2.845254,-54.0,-32.0
2.9590397,-54.0,-31.0
3.0330074,-54.0,-30.0
3.269654,-54.0,-29.0
3.7044013,-54.0,-28.0
3.1334019,-54.0,-27.0
2.8654368,-54.0,-26.0
3.772144,-54.0,-25.0
3.544613,-54.0,-24.0
2.9726853,-54.0,-23.0
3.0139256,-54.0,-22.0
2.777381,-54.0,-21.0
2.7308657,-54.0,-20.0
2.874048,-54.0,-19.0
3.1148486,-54.0,-18.0
2.8831797,-54.0,-17.0
3.515222,-54.0,-16.0
3.893145,-54.0,-15.0
4.1223907,-54.0,-14.0
4.4066553,-54.0,-13.0
3.5676758,-54.0,-12.0
3.2393582,-54.0,-11.0
3.433077,-54.0,-10.0
3.100263,-54.0,-9.0
2.9506366,-54.0,-8.0
3.0986462,-54.0,-7.0
3.2322123,-54.0,-6.0
3.28332,-54.0,-5.0
3.267249,-54.0,-4.0
3.2508812,-54.0,-3.0
3.2812111,-54.0,-2.0
3.3814313,-54.0,-1.0
3.277425,-54.0,0.0
3.4158525,-54.0,1.0
3.7331355,-54.0,2.0
3.8399906,-54.0,3.0
3.689352,-54.0,4.0
3.7577338,-54.0,5.0
3.6342704,-54.0,6.0
3.312908,-54.0,7.0
3.5825891,-54.0,8.0
3.307097,-54.0,9.0
2.9922159,-54.0,10.0
2.7139206,-54.0,11.0
2.7832773,-54.0,12.0
2.6435215,-54.0,13.0
2.6054282,-54.0,14.0
2.6820211,-54.0,15.0
3.0654485,-54.0,16.0
2.810441,-54.0,17.0
2.7227082,-54.0,18.0
2.495361,-54.0,19.0
2.6856291,-54.0,20.0
2.6136482,-54.0,21.0
2.9002862,-54.0,22.0
2.692417,-54.0,23.0
2.4297025,-54.0,24.0
2.3300729,-54.0,25.0
1.3638275,-54.0,26.0
0.44821328,-54.0,27.0
-0.24918574,-54.0,28.0
0.10296949,-54.0,29.0
1.3515097,-54.0,30.0
1.818513,-54.0,31.0
1.4800302,-54.0,32.0
1.6602706,-54.0,33.0
1.2759713,-54.0,34.0
-0.00551929,-54.0,35.0
1.0500803,-54.0,36.0
1.1219033,-54.0,37.0
1.3717201,-54.0,38.0
0.98011744,-54.0,39.0
0.81025743,-54.0,40.0
0.8494925,-54.0,41.0
1.6254526,-54.0,42.0
2.2760644,-54.0,43.0
1.4380038,-54.0,44.0
1.3682399,-54.0,45.0
1.6788204,-54.0,46.0
1.3283056,-54.0,47.0
1.3777916,-54.0,48.0
1.286726,-54.0,49.0
1.049093,-54.0,50.0
0.8695893,-54.0,51.0
0.9699778,-54.0,52.0
0.9333701,-54.0,53.0
1.6906883,-54.0,54.0
2.4323235,-54.0,55.0
2.0733957,-54.0,56.0
1.229541,-54.0,57.0
1.8591336,-54.0,58.0
1.9109582,-54.0,59.0
1.0870805,-54.0,60.0
1.0881641,-54.0,61.0
1.2495204,-54.0,62.0
2.06207,-54.0,63.0
1.4578965,-54.0,64.0
0.90743524,-54.0,65.0
1.3638163,-54.0,66.0
2.2844179,-54.0,67.0
3.0169811,-54.0,68.0
3.1852436,-54.0,69.0
3.053473,-54.0,70.0
3.19944,-54.0,71.0
3.219185,-54.0,72.0
2.935441,-54.0,73.0
2.9087315,-54.0,74.0
2.985629,-54.0,75.0
3.180132,-54.0,76.0
3.0820253,-54.0,77.0
2.2103913,-54.0,78.0
2.0107312,-54.0,79.0
2.8660903,-54.0,80.0
2.5809364,-54.0,81.0
2.5052273,-54.0,82.0
3.1261282,-54.0,83.0
3.1689508,-54.0,84.0
2.4753463,-54.0,85.0
1.2798647,-54.0,86.0
1.8777567,-54.0,87.0
3.401886,-54.0,88.0
4.477079,-54.0,89.0
2.8056574,-54.0,90.0
2.3818426,-54.0,91.0
3.470489,-54.0,92.0
4.7335606,-54.0,93.0
4.359881,-54.0,94.0
3.7462418,-54.0,95.0
4.342376,-54.0,96.0
3.8962712,-54.0,97.0
3.3765705,-54.0,98.0
2.5183537,-54.0,99.0
2.0639029,-54.0,100.0
2.2185843,-54.0,101.0
2.6558714,-54.0,102.0
2.4257317,-54.0,103.0
3.3821917,-54.0,104.0
3.5209703,-54.0,105.0
1.9986067,-54.0,106.0
1.2551678,-54.0,107.0
1.5414228,-54.0,108.0
1.3343263,-54.0,109.0
1.7210981,-54.0,110.0
1.8302747,-54.0,111.0
1.4163238,-54.0,112.0
1.2281752,-54.0,113.0
1.3668094,-54.0,114.0
0.90495944,-54.0,115.0
0.7259471,-54.0,116.0
0.9456635,-54.0,117.0
1.499572,-54.0,118.0
2.8992417,-54.0,119.0
3.9610283,-54.0,120.0
4.236168,-54.0,121.0
3.9127476,-54.0,122.0
4.7482033,-54.0,123.0
5.804379,-54.0,124.0
4.346789,-54.0,125.0
3.7760394,-54.0,126.0
4.4339304,-54.0,127.0
4.7274284,-54.0,128.0
4.0730133,-54.0,129.0
2.5698009,-54.0,130.0
1.2535158,-54.0,131.0
1.382295,-54.0,132.0
1.5568376,-54.0,133.0
2.8135269,-54.0,134.0
4.4088326,-54.0,135.0
4.5072317,-54.0,136.0
4.437526,-54.0,137.0
4.773355,-54.0,138.0
3.765019,-54.0,139.0
3.0499616,-54.0,140.0
3.056416,-54.0,141.0
4.4548497,-54.0,142.0
2.8130305,-54.0,143.0
1.2805048,-54.0,144.0
1.8806878,-54.0,145.0
4.077188,-54.0,146.0
5.9950457,-54.0,147.0
4.8156195,-54.0,148.0
5.1619816,-54.0,149.0
6.345752,-54.0,150.0
4.594538,-54.0,151.0
0.8888532,-54.0,152.0
-0.94517756,-54.0,153.0
1.0603564,-54.0,154.0
4.23846,-54.0,155.0
5.9008327,-54.0,156.0
6.407358,-54.0,157.0
4.7367334,-54.0,158.0
3.6278033,-54.0,159.0
3.9687967,-54.0,160.0
4.2634773,-54.0,161.0
4.5556383,-54.0,162.0
4.249849,-54.0,163.0
4.0487337,-54.0,164.0
3.6668298,-54.0,165.0
3.5194955,-54.0,166.0
4.3764954,-54.0,167.0
4.3755426,-54.0,168.0
4.0804996,-54.0,169.0
4.145011,-54.0,170.0
4.1552057,-54.0,171.0
4.0305195,-54.0,172.0
3.766901,-54.0,173.0
3.4776986,-54.0,174.0
3.2861807,-54.0,175.0
2.9327576,-54.0,176.0
3.4335697,-54.0,177.0
4.097973,-54.0,178.0
3.8037405,-54.0,179.0
4.275681,-53.0,-180.0
4.612447,-53.0,-179.0
3.7454312,-53.0,-178.0
1.1824266,-53.0,-177.0
1.7651805,-53.0,-176.0
5.272423,-53.0,-175.0
4.992635,-53.0,-174.0
4.957165,-53.0,-173.0
5.057329,-53.0,-172.0
4.723179,-53.0,-171.0
4.3760405,-53.0,-170.0
3.7462168,-53.0,-169.0
2.6790452,-53.0,-168.0
2.6844301,-53.0,-167.0
2.8855026,-53.0,-166.0
0.98135483,-53.0,-165.0
-1.3709841,-53.0,-164.0
-2.1626632,-53.0,-163.0
-0.9529736,-53.0,-162.0
2.537631,-53.0,-161.0
4.113776,-53.0,-160.0
2.5734088,-53.0,-159.0
-0.34947988,-53.0,-158.0
-2.3239846,-53.0,-157.0
-1.7569603,-53.0,-156.0
2.2995255,-53.0,-155.0
5.65212,-53.0,-154.0
6.732647,-53.0,-153.0
5.0258574,-53.0,-152.0
2.7415571,-53.0,-151.0
1.0047227,-53.0,-150.0
1.056789,-53.0,-149.0
1.1233724,-53.0,-148.0
0.88809,-53.0,-147.0
-0.68790215,-53.0,-146.0
-3.0898864,-53.0,-145.0
-3.1389906,-53.0,-144.0
-2.716536,-53.0,-143.0
-1.742763,-53.0,-142.0
-1.649983,-53.0,-141.0
-2.1850607,-53.0,-140.0
-2.1565259,-53.0,-139.0
-1.8491137,-53.0,-138.0
-1.2710345,-53.0,-137.0
0.4532187,-53.0,-136.0
1.9894046,-53.0,-135.0
2.2472687,-53.0,-134.0
2.021868,-53.0,-133.0
1.4255147,-53.0,-132.0
0.9197214,-53.0,-131.0
1.2885374,-53.0,-130.0
0.8129881,-53.0,-129.0
2.4461012,-53.0,-128.0
3.3271742,-53.0,-127.0
2.9996862,-53.0,-126.0
2.3494387,-53.0,-125.0
1.9622735,-53.0,-124.0
1.8869603,-53.0,-123.0
1.7465845,-53.0,-122.0
2.426135,-53.0,-121.0
2.6806388,-53.0,-120.0
3.268186,-53.0,-119.0
1.3736876,-53.0,-118.0
-1.3516713,-53.0,-117.0
0.4050293,-53.0,-116.0
0.8878918,-53.0,-115.0
1.4543484,-53.0,-114.0
2.5003326,-53.0,-113.0
2.1439745,-53.0,-112.0
2.0757477,-53.0,-111.0
2.3757083,-53.0,-110.0
3.2218053,-53.0,-109.0
2.8779287,-53.0,-108.0
2.1549478,-53.0,-107.0
1.6233037,-53.0,-106.0
2.2600622,-53.0,-105.0
3.178482,-53.0,-104.0
3.396371,-53.0,-103.0
3.7318127,-53.0,-102.0
4.4156957,-53.0,-101.0
4.188456,-53.0,-100.0
3.72094,-53.0,-99.0
3.1373236,-53.0,-98.0
3.2660644,-53.0,-97.0
3.6084516,-53.0,-96.0
3.4502444,-53.0,-95.0
3.2406604,-53.0,-94.0
3.1104403,-53.0,-93.0
3.0647879,-53.0,-92.0
2.9430254,-53.0,-91.0
2.8531153,-53.0,-90.0
3.140313,-53.0,-89.0
3.4648304,-53.0,-88.0
3.64155,-53.0,-87.0
3.3587885,-53.0,-86.0
2.9727197,-53.0,-85.0
3.0596197,-53.0,-84.0
3.030523,-53.0,-83.0
2.8128636,-53.0,-82.0
2.819382,-53.0,-81.0
2.5804858,-53.0,-80.0
2.9145188,-53.0,-79.0
3.234257,-53.0,-78.0
1.9939022,-53.0,-77.0
1.900819,-53.0,-76.0
2.7130609,-53.0,-75.0
2.9058626,-53.0,-74.0
3.4240768,-53.0,-73.0
3.3284657,-53.0,-71.0
3.2503984,-53.0,-70.0
2.6946874,-53.0,-68.0
2.7229853,-53.0,-67.0
2.7097924,-53.0,-66.0
2.794907,-53.0,-65.0
2.7397385,-53.0,-64.0
3.001738,-53.0,-63.0
3.206475,-53.0,-62.0
3.249203,-53.0,-61.0
3.4687002,-53.0,-60.0
3.3005986,-53.0,-59.0
3.3212245,-53.0,-58.0
3.4585419,-53.0,-57.0
3.6774244,-53.0,-56.0
4.0520086,-53.0,-55.0
2.824343,-53.0,-54.0
2.0877821,-53.0,-53.0
1.208037,-53.0,-52.0
1.5983007,-53.0,-51.0
1.383686,-53.0,-50.0
2.1232295,-53.0,-49.0
2.2114058,-53.0,-48.0
3.1605737,-53.0,-47.0
4.436049,-53.0,-46.0
3.9443376,-53.0,-45.0
3.892542,-53.0,-44.0
3.590494,-53.0,-43.0
3.4750066,-53.0,-42.0
3.5746608,-53.0,-41.0
3.8171668,-53.0,-40.0
3.8957696,-53.0,-39.0
3.2237713,-53.0,-38.0
2.5668294,-53.0,-37.0
2.865114,-53.0,-36.0
3.7563584,-53.0,-35.0
3.7051668,-53.0,-34.0
3.2558746,-53.0,-33.0
2.93897,-53.0,-32.0
3.1310506,-53.0,-31.0
2.8015087,-53.0,-30.0
3.3574982,-53.0,-29.0
2.8360612,-53.0,-28.0
2.9509199,-53.0,-27.0
2.395739,-53.0,-26.0
3.4831169,-53.0,-25.0
3.9508252,-53.0,-24.0
3.618185,-53.0,-23.0
4.435275,-53.0,-22.0
3.7028759,-53.0,-21.0
3.7122087,-53.0,-20.0
3.9732506,-53.0,-19.0
3.291657,-53.0,-18.0
2.99027,-53.0,-17.0
3.0590303,-53.0,-16.0
4.1377764,-53.0,-15.0
4.126513,-53.0,-14.0
3.87061,-53.0,-13.0
3.6077554,-53.0,-12.0
4.055075,-53.0,-11.0
3.8199863,-53.0,-10.0
2.9997277,-53.0,-9.0
2.7911725,-53.0,-8.0
3.0525603,-53.0,-7.0
3.1636271,-53.0,-6.0
3.060463,-53.0,-5.0
2.9925776,-53.0,-4.0
3.0122805,-53.0,-3.0
3.0117922,-53.0,-2.0
3.116131,-53.0,-1.0
3.0347056,-53.0,0.0
3.3337119,-53.0,1.0
3.6834981,-53.0,2.0
3.839972,-53.0,3.0
3.6759193,-53.0,4.0
3.3749504,-53.0,5.0
3.505245,-53.0,6.0
3.7785406,-53.0,7.0
3.5528488,-53.0,8.0
3.505012,-53.0,9.0
3.2538528,-53.0,10.0
3.38213,-53.0,11.0
3.1290457,-53.0,12.0
2.788193,-53.0,13.0
2.3872626,-53.0,14.0
2.3687365,-53.0,15.0
2.4314878,-53.0,16.0
2.6514318,-53.0,17.0
2.7173443,-53.0,18.0
2.897595,-53.0,19.0
3.055614,-53.0,20.0
3.012499,-53.0,21.0
3.042433,-53.0,22.0
2.9808142,-53.0,23.0
2.8798347,-53.0,24.0
2.670857,-53.0,25.0
1.892479,-53.0,26.0
1.0996125,-53.0,27.0
0.55824673,-53.0,28.0
-0.273048,-53.0,29.0
0.027664682,-53.0,30.0
1.4246057,-53.0,31.0
0.50552344,-53.0,32.0
0.84975284,-53.0,33.0
0.94424343,-53.0,34.0
0.99101055,-53.0,35.0
0.7403366,-53.0,36.0
0.040999025,-53.0,37.0
1.0996915,-53.0,38.0
1.2144195,-53.0,39.0
1.6576972,-53.0,40.0
1.4133573,-53.0,41.0
1.3331652,-53.0,42.0
1.6260202,-53.0,43.0
1.6216673,-53.0,44.0
1.3356242,-53.0,45.0
1.0476056,-53.0,46.0
0.8641745,-53.0,47.0
1.927113,-53.0,48.0
1.955904,-53.0,49.0
2.6606212,-53.0,50.0
2.1512816,-53.0,51.0
1.2467681,-53.0,52.0
0.52819705,-53.0,53.0
1.0313468,-53.0,54.0
1.5406338,-53.0,55.0
1.7532545,-53.0,56.0
0.61808616,-53.0,57.0
0.6418643,-53.0,58.0
2.0713131,-53.0,59.0
2.1781478,-53.0,60.0
2.4581885,-53.0,61.0
2.0335104,-53.0,62.0
1.04982,-53.0,63.0
0.8671729,-53.0,64.0
1.2307985,-53.0,65.0
2.172923,-53.0,66.0
2.9462106,-53.0,67.0
3.0107253,-53.0,68.0
3.1516123,-53.0,69.0
3.477914,-53.0,70.0
3.2682087,-53.0,71.0
3.144319,-53.0,72.0
3.200132,-53.0,73.0
3.0233643,-53.0,74.0
3.0775678,-53.0,75.0
3.1622627,-53.0,76.0
2.97117,-53.0,77.0
2.7030852,-53.0,78.0
1.9815332,-53.0,79.0
2.1567624,-53.0,80.0
1.505066,-53.0,81.0
2.0300858,-53.0,82.0
4.117349,-53.0,83.0
4.364582,-53.0,84.0
3.132311,-53.0,85.0
3.1425214,-53.0,86.0
4.3870955,-53.0,87.0
5.3805537,-53.0,88.0
5.28331,-53.0,89.0
3.995381,-53.0,90.0
2.3858445,-53.0,91.0
2.4888716,-53.0,92.0
2.6478484,-53.0,93.0
3.0716808,-53.0,94.0
3.27768,-53.0,95.0
3.2505436,-53.0,96.0
4.526005,-53.0,97.0
5.8886905,-53.0,98.0
4.809034,-53.0,99.0
2.8833678,-53.0,100.0
1.8556939,-53.0,101.0
1.9034818,-53.0,102.0
1.6746985,-53.0,103.0
0.8790778,-53.0,104.0
0.22534786,-53.0,105.0
1.6630425,-53.0,106.0
3.581198,-53.0,107.0
4.3719654,-53.0,108.0
2.7929356,-53.0,109.0
2.8182387,-53.0,110.0
2.6034813,-53.0,111.0
2.133097,-53.0,112.0
1.5382588,-53.0,113.0
0.26636934,-53.0,114.0
0.21050549,-53.0,115.0
0.69336504,-53.0,116.0
0.9693432,-53.0,117.0
1.9064796,-53.0,118.0
2.4237652,-53.0,119.0
2.8317516,-53.0,120.0
3.00862,-53.0,121.0
4.5506997,-53.0,122.0
5.6964817,-53.0,123.0
4.934168,-53.0,124.0
2.833998,-53.0,125.0
2.406387,-53.0,126.0
3.510976,-53.0,127.0
3.6248581,-53.0,128.0
3.644241,-53.0,129.0
3.413127,-53.0,130.0
3.3696203,-53.0,131.0
3.4014828,-53.0,132.0
3.469971,-53.0,133.0
3.6775167,-53.0,134.0
3.7127182,-53.0,135.0
4.0360794,-53.0,136.0
3.643113,-53.0,137.0
2.9166152,-53.0,138.0
2.4710944,-53.0,139.0
2.439568,-53.0,140.0
3.055728,-53.0,141.0
3.2842453,-53.0,142.0
2.114511,-53.0,143.0
2.0938046,-53.0,144.0
2.925288,-53.0,145.0
3.790535,-53.0,146.0
2.220904,-53.0,147.0
-0.002048452,-53.0,148.0
0.84508544,-53.0,149.0
3.5608785,-53.0,150.0
3.9414485,-53.0,151.0
1.8547984,-53.0,152.0
3.3644054,-53.0,153.0
6.622268,-53.0,154.0
